Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1105,SC160,RM,24.0,2016,Pave,1,Reg,Lvl,AllPub,Inside,0,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,304.0,3,4,CBlock,4,4,3,6,0,6,0,630,630,GasA,4,Y,SBrkr,630,672,0,1302,0,0,2,1,3,1,3,6,Typ,0,3,Detchd,1970.0,3,2,440,5,5,2,0,0,0,0,0,0,3,4,None,0,Apr,2007,WD,Normal,106000
1106,SC60,RL,98.0,12256,Pave,1,IR1,Lvl,AllPub,Corner,0,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,362.0,2,4,PConc,0,4,0,2,1032,6,0,431,1463,GasA,0,Y,SBrkr,1500,1122,0,2622,1,0,2,1,3,1,2,9,Typ,2,5,Attchd,1994.0,2,2,712,5,5,2,186,32,0,0,0,0,3,4,None,0,Apr,2010,WD,Normal,325000
1107,SC20,RL,114.0,10357,Pave,1,IR1,Lvl,AllPub,Corner,0,SawyerW,Feedr,Norm,1Fam,1Story,7,5,1990,1991,Hip,CompShg,HdBoard,HdBoard,None,0.0,2,4,PConc,2,4,2,2,738,6,0,172,910,GasA,2,Y,SBrkr,1442,0,0,1442,1,0,2,0,3,1,2,6,Typ,1,5,Attchd,1990.0,0,2,719,5,5,2,0,244,0,0,0,0,3,4,None,0,May,2007,WD,Normal,179900
1108,SC60,RL,168.0,23257,Pave,1,IR3,HLS,AllPub,CulDSac,0,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,0,1,3,6,0,6,0,868,868,GasA,0,Y,SBrkr,887,1134,0,2021,0,0,2,1,3,1,2,9,Typ,1,2,BuiltIn,2006.0,2,2,422,5,5,2,0,100,0,0,0,0,3,4,None,0,Sep,2006,New,Partial,274725
1109,SC60,RL,65.0,8063,Pave,1,Reg,Lvl,AllPub,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,2,4,3,6,0,6,0,924,924,GasA,0,Y,SBrkr,948,742,0,1690,0,0,2,1,3,1,3,7,Typ,1,5,Attchd,2000.0,2,2,463,5,5,2,100,48,0,0,0,0,3,4,None,0,Nov,2007,WD,Abnorml,181000
1110,SC20,RL,107.0,11362,Pave,1,IR1,Lvl,AllPub,Inside,0,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,Stone,42.0,2,4,PConc,0,4,2,2,1039,6,0,797,1836,GasA,0,Y,SBrkr,1836,0,0,1836,1,0,2,0,3,1,2,7,Typ,1,2,Attchd,2004.0,0,3,862,5,5,2,125,185,0,0,0,0,3,4,None,0,Mar,2009,WD,Normal,280000
1111,SC60,RL,65.0,8000,Pave,1,Reg,Lvl,AllPub,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,PConc,2,4,3,2,219,6,0,554,773,GasA,2,Y,SBrkr,773,885,0,1658,1,0,2,1,3,1,3,8,Typ,1,5,Attchd,1995.0,0,2,431,5,5,2,224,84,0,0,0,0,3,4,None,0,Jun,2008,WD,Normal,188000
1112,SC60,RL,80.0,10480,Pave,1,Reg,Lvl,AllPub,Inside,0,NWAmes,Norm,Norm,1Fam,2Story,7,6,1976,1976,Hip,CompShg,Plywood,Plywood,BrkFace,660.0,3,4,CBlock,4,4,3,0,403,6,0,400,803,GasA,4,Y,SBrkr,1098,866,0,1964,0,0,2,1,4,1,3,8,Typ,1,2,Attchd,1976.0,2,2,483,5,5,2,0,69,0,0,0,0,3,4,None,0,Sep,2008,WD,Normal,205000
1113,SC20,RL,73.0,7100,Pave,1,IR1,Lvl,AllPub,Corner,0,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,1957,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,4,CBlock,4,4,3,2,708,6,0,108,816,GasA,4,Y,FuseA,816,0,0,816,1,0,1,0,2,1,3,5,Typ,0,3,Detchd,1957.0,3,1,308,5,5,2,0,0,0,0,0,0,3,4,None,0,Jul,2006,WD,Normal,129900
1114,SC20,RL,66.0,8923,Pave,1,Reg,Lvl,AllPub,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,4,4,3,1,643,6,0,365,1008,GasA,2,Y,SBrkr,1008,0,0,1008,1,0,1,0,2,1,2,6,Typ,0,3,Attchd,1953.0,3,1,240,5,5,2,0,18,0,0,0,0,3,4,None,0,May,2007,WD,Normal,134500
1115,SC20,RL,90.0,5400,Pave,1,Reg,Lvl,AllPub,Inside,0,OldTown,Norm,Norm,1Fam,1Story,5,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,CBlock,4,4,3,5,415,6,0,418,833,GasA,0,Y,SBrkr,833,0,0,833,0,0,1,0,2,1,2,4,Typ,0,3,Detchd,1955.0,3,1,326,5,5,2,0,0,0,0,0,0,3,2,None,0,Aug,2006,WD,Normal,117000
1116,SC20,RL,93.0,12085,Pave,1,Reg,Lvl,AllPub,Inside,0,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,328.0,2,4,PConc,0,4,3,2,1004,6,0,730,1734,GasA,0,Y,SBrkr,1734,0,0,1734,1,0,2,0,3,1,0,7,Typ,1,2,Attchd,2007.0,2,3,928,5,5,2,0,0,0,0,0,0,3,4,None,0,Nov,2007,New,Partial,318000
1117,SC80,RL,65.0,7750,Pave,1,Reg,Lvl,AllPub,Inside,0,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,2,4,3,2,353,6,0,55,408,GasA,0,Y,SBrkr,779,640,0,1419,1,0,2,1,3,1,2,7,Typ,1,5,BuiltIn,2002.0,0,2,527,5,5,2,120,0,0,0,0,0,3,4,None,0,Mar,2009,WD,Normal,184100
1118,SC20,RL,57.0,9764,Pave,1,IR1,Lvl,AllPub,FR2,0,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1967,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,4,4,3,1,702,6,0,192,894,GasA,0,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,2,5,Typ,0,3,Attchd,1967.0,2,2,450,5,5,2,0,0,0,0,0,0,3,4,None,0,May,2008,WD,Normal,130000
1119,SC80,RL,85.0,13825,Pave,1,Reg,Lvl,AllPub,Inside,0,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1958,1987,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,CBlock,4,4,3,6,0,6,0,533,533,GasA,4,Y,SBrkr,1021,580,0,1601,0,1,1,0,3,1,3,6,Min2,0,3,BuiltIn,1958.0,2,1,300,5,5,2,280,34,0,0,0,0,3,4,None,0,Dec,2008,WD,Normal,140000
1120,SC20,RL,70.0,7560,Pave,1,Reg,Lvl,AllPub,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,4,CBlock,4,4,3,3,369,6,0,671,1040,GasA,4,Y,FuseA,1040,0,0,1040,0,0,1,0,3,1,3,6,Typ,0,3,Attchd,1959.0,2,1,286,5,5,2,140,0,252,0,0,0,3,1,None,0,Jul,2006,WD,Normal,133700
1121,SC30,RM,59.0,8263,Pave,1,Reg,Bnk,AllPub,Inside,1,IDOTRR,Norm,Norm,1Fam,1Story,6,5,1920,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,4,BrkTil,4,4,3,6,0,6,0,1012,1012,GasA,4,Y,FuseA,1012,0,0,1012,0,0,1,0,2,1,3,6,Typ,1,2,Detchd,1920.0,3,1,308,5,5,2,0,22,112,0,0,0,3,2,None,0,May,2007,WD,Normal,118400
1122,SC20,RL,84.0,10084,Pave,1,Reg,Lvl,AllPub,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,2,4,PConc,2,4,0,2,24,6,0,1528,1552,GasA,0,Y,SBrkr,1552,0,0,1552,0,0,2,0,3,1,2,7,Typ,0,3,Attchd,2005.0,2,3,782,5,5,2,144,20,0,0,0,0,3,4,None,0,Jul,2006,New,Partial,212900
1123,SC20,RL,65.5,8926,Pave,1,IR1,Lvl,AllPub,Corner,0,Edwards,Norm,Norm,1Fam,1Story,4,3,1956,1956,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,4,CBlock,4,4,3,6,0,6,0,672,672,GasA,0,Y,FuseA,960,0,0,960,0,0,1,0,3,1,3,5,Typ,0,3,Basment,1956.0,3,1,288,5,5,2,64,0,0,0,160,0,3,2,None,0,Oct,2009,COD,Abnorml,112000
1124,SC20,RL,50.0,9405,Pave,1,Reg,Lvl,AllPub,Inside,0,Edwards,Norm,Norm,1Fam,1Story,5,9,1947,2008,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,0,CBlock,4,4,3,6,0,6,0,698,698,GasA,0,Y,SBrkr,698,0,0,698,0,1,1,0,2,1,3,4,Typ,0,3,None,1947.0,1,0,0,3,3,2,0,200,0,0,0,0,3,4,None,0,Jun,2009,WD,Normal,118000
1125,SC80,RL,65.0,9125,Pave,1,IR1,Lvl,AllPub,Inside,0,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,170.0,3,4,PConc,2,4,3,6,0,6,0,384,384,GasA,2,Y,SBrkr,812,670,0,1482,0,0,2,1,3,1,2,7,Typ,1,5,Attchd,1992.0,0,2,392,5,5,2,100,25,0,0,0,0,3,4,None,0,Jul,2007,WD,Normal,163900
1126,SC20,RL,60.0,10434,Pave,1,Reg,Lvl,AllPub,Inside,0,NAmes,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,Plywood,Plywood,None,0.0,3,4,CBlock,4,4,3,6,0,6,0,1005,1005,GasA,4,Y,SBrkr,1005,0,0,1005,0,0,1,0,2,1,1,5,Typ,1,5,Detchd,1977.0,3,2,672,1,1,2,0,0,0,0,0,0,3,4,None,0,Nov,2009,WD,Normal,115000
1127,SC120,RL,53.0,3684,Pave,1,Reg,Lvl,AllPub,Inside,0,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,130.0,2,4,PConc,2,4,3,6,0,6,0,1373,1373,GasA,0,Y,SBrkr,1555,0,0,1555,0,0,2,0,2,1,2,7,Typ,1,5,Attchd,2007.0,0,3,660,5,5,2,143,20,0,0,0,0,3,4,None,0,Jun,2009,WD,Normal,174000
1128,SC20,RL,182.0,14572,Pave,1,IR3,Lvl,AllPub,Corner,0,Gilbert,Norm,Norm,1Fam,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,2,4,0,2,1300,6,0,230,1530,GasA,0,Y,SBrkr,1530,0,0,1530,1,0,2,0,3,1,2,7,Typ,1,2,Attchd,2004.0,0,3,630,5,5,2,144,36,0,0,0,0,3,4,None,0,Nov,2007,WD,Family,259000
1129,SC60,RL,59.0,11796,Pave,1,IR1,Lvl,AllPub,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,2,4,0,6,0,6,0,847,847,GasA,0,Y,SBrkr,847,1112,0,1959,0,0,2,1,4,1,2,8,Typ,1,2,BuiltIn,2004.0,0,2,434,5,5,2,100,48,0,0,0,0,3,4,None,0,Jul,2007,WD,Normal,215000
1130,SC90,RM,60.0,7200,Pave,0,Reg,Lvl,AllPub,Inside,0,OldTown,Norm,Norm,Duplex,SFoyer,5,5,1980,1980,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,3,4,CBlock,2,4,1,2,936,6,0,0,936,GasA,4,Y,SBrkr,936,0,0,936,1,0,1,0,2,1,3,4,Typ,0,3,Detchd,1980.0,3,2,672,5,5,2,49,0,0,0,0,0,3,4,None,0,Aug,2007,WD,Normal,140000
1131,SC50,RL,65.0,7804,Pave,1,Reg,Lvl,AllPub,Inside,0,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,3,4,BrkTil,4,4,3,1,622,6,0,500,1122,GasA,4,Y,SBrkr,1328,653,0,1981,1,0,2,0,4,1,2,7,Min2,2,5,Detchd,1981.0,3,2,576,5,5,2,431,44,0,0,0,0,3,2,None,0,Dec,2009,WD,Normal,135000
1132,SC20,RL,63.0,10712,Pave,1,Reg,Lvl,AllPub,Inside,0,Mitchel,Norm,Norm,1Fam,1Story,5,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,PConc,2,4,2,1,212,6,0,762,974,GasA,4,Y,SBrkr,974,0,0,974,0,0,1,0,3,1,3,5,Typ,0,3,None,1991.0,1,0,0,3,3,2,0,28,0,0,0,0,3,2,None,0,Sep,2007,Oth,Abnorml,93500
1133,SC70,RM,90.0,9900,Pave,1,Reg,Lvl,AllPub,Inside,0,OldTown,Norm,Norm,1Fam,2Story,6,4,1880,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,4,4,2,6,0,6,0,1008,1008,GasW,4,Y,SBrkr,1178,1032,0,2210,0,0,2,0,5,1,1,8,Typ,0,3,Detchd,1930.0,3,1,205,1,5,0,0,48,0,0,0,0,3,4,None,0,May,2007,WD,Normal,117500
1134,SC60,RL,80.0,9828,Pave,1,IR1,Lvl,AllPub,Inside,0,SawyerW,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,4,PConc,2,4,3,2,584,6,0,544,1128,GasA,0,Y,SBrkr,1142,878,0,2020,0,0,2,1,3,1,2,8,Typ,1,5,Attchd,1995.0,2,2,466,5,5,2,0,155,0,0,0,0,3,4,None,0,Jun,2009,WD,Normal,239500
1135,SC60,RL,57.0,8773,Pave,1,IR1,HLS,AllPub,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,2,4,0,6,0,6,0,916,916,GasA,2,Y,SBrkr,916,684,0,1600,0,0,2,1,3,1,3,7,Typ,1,5,Attchd,1997.0,0,2,460,5,5,2,100,38,0,0,0,0,3,4,None,0,Aug,2007,WD,Normal,169000
1136,SC30,RM,60.0,6180,Pave,1,Reg,Lvl,AllPub,Corner,0,BrkSide,Norm,Norm,1Fam,1Story,6,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,4,4,3,6,0,6,0,960,960,GasA,4,N,SBrkr,986,0,0,986,0,0,1,0,2,1,3,5,Typ,1,2,Detchd,1926.0,3,1,180,5,5,2,0,128,0,0,0,0,3,4,None,0,May,2007,WD,Normal,102000
1137,SC50,RL,80.0,9600,Pave,1,Reg,Lvl,AllPub,Inside,0,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,4,4,3,1,280,6,0,752,1032,GasA,4,Y,FuseA,1032,220,0,1252,0,0,1,0,3,1,3,6,Typ,0,3,Attchd,1950.0,3,1,288,5,5,2,0,0,96,0,0,0,3,4,None,0,Apr,2008,WD,Abnorml,119000
1138,SC50,RL,54.0,6342,Pave,1,Reg,Lvl,AllPub,Inside,0,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,8,1875,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,CBlock,4,4,3,6,0,6,0,780,780,GasA,2,N,SBrkr,780,240,0,1020,0,0,1,0,2,1,3,6,Typ,0,3,None,1875.0,1,0,0,3,3,0,0,0,176,0,0,0,3,4,None,0,May,2010,WD,Normal,94000
1139,SC20,RL,73.0,9819,Pave,1,IR1,Lvl,AllPub,Inside,1,Mitchel,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,None,0.0,3,4,PConc,4,4,1,0,1567,6,0,0,1567,GasA,4,Y,SBrkr,1567,0,0,1567,1,0,2,0,2,1,2,5,Typ,2,5,Attchd,1977.0,2,2,714,5,5,2,264,32,0,0,0,0,3,4,None,0,May,2009,WD,Normal,196000
1140,SC30,RL,98.0,8731,Pave,1,IR1,Lvl,AllPub,Inside,0,BrkSide,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,1,BrkTil,4,4,3,1,645,6,0,270,915,GasA,4,Y,SBrkr,1167,0,0,1167,0,0,1,0,3,1,3,6,Maj1,1,2,Detchd,1972.0,3,2,495,5,5,2,0,0,216,0,126,0,3,4,None,0,May,2007,WD,Normal,144000
1141,SC20,RL,60.0,7350,Pave,1,Reg,Lvl,AllPub,Corner,0,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,1951,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,4,4,2,0,852,6,0,100,952,GasA,4,Y,SBrkr,952,0,0,952,1,0,1,0,2,1,3,4,Typ,0,3,Detchd,1988.0,3,2,840,5,5,2,0,0,0,0,0,0,3,4,None,0,Jun,2008,COD,Abnorml,139000
1142,SC60,RL,80.0,10304,Pave,1,IR1,Lvl,AllPub,CulDSac,0,NWAmes,PosN,Norm,1Fam,2Story,5,7,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,3,2,CBlock,4,4,3,0,381,6,0,399,780,GasA,0,Y,SBrkr,1088,780,0,1868,1,0,2,1,4,1,2,9,Typ,1,5,Attchd,1976.0,3,2,484,5,5,2,448,96,0,0,0,0,3,4,None,0,Oct,2009,WD,Normal,197500
1143,SC60,RL,77.0,9965,Pave,1,Reg,Lvl,AllPub,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,340.0,2,4,PConc,0,4,1,2,1150,6,0,316,1466,GasA,0,Y,SBrkr,1466,1362,0,2828,1,0,3,0,4,1,2,11,Typ,1,5,BuiltIn,2006.0,2,3,1052,5,5,2,125,144,0,0,0,0,3,4,None,0,Apr,2007,New,Partial,424870
1144,SC20,RL,71.0,9000,Pave,1,Reg,Lvl,AllPub,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,5,3,1959,1959,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,4,CBlock,4,4,3,2,288,6,0,718,1006,GasA,4,Y,SBrkr,1006,0,0,1006,0,0,1,0,3,1,3,5,Typ,0,3,None,1959.0,1,0,0,3,3,2,0,24,0,0,0,0,3,4,None,0,Jul,2008,WD,Normal,80000
1145,SC190,RL,60.0,12180,Pave,1,Reg,Lvl,AllPub,Inside,0,Edwards,Norm,Norm,2fmCon,1.5Fin,4,4,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,1,BrkTil,2,4,3,1,348,6,0,324,672,Grav,1,N,FuseA,672,252,0,924,1,0,1,0,2,1,1,5,Typ,0,3,Detchd,1941.0,3,1,280,5,5,2,0,0,0,0,0,0,3,2,None,0,Jul,2010,WD,Normal,80000
1146,SC50,RM,52.0,6240,Pave,1,Reg,Lvl,AllPub,Inside,0,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1928,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,BrkTil,4,4,3,6,0,6,0,1042,1042,GasA,0,Y,SBrkr,1042,534,0,1576,0,0,1,0,3,1,3,8,Typ,1,2,Detchd,1928.0,3,1,225,5,5,2,0,0,0,0,0,0,3,4,None,0,Aug,2006,WD,Family,149000
1147,SC20,RL,66.5,11200,Pave,1,Reg,Lvl,AllPub,Inside,0,SawyerW,Norm,Norm,1Fam,1Story,6,5,1985,1985,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,85.0,2,4,CBlock,2,4,3,2,1258,6,0,40,1298,GasA,4,Y,SBrkr,1298,0,0,1298,1,0,2,0,3,1,2,5,Typ,1,5,Attchd,1985.0,3,2,403,5,5,2,165,26,0,0,0,0,3,4,None,0,May,2006,WD,Normal,180000
1148,SC70,RL,75.0,12000,Pave,1,Reg,Bnk,AllPub,Inside,0,Crawfor,Norm,Norm,1Fam,2Story,7,7,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,4,4,3,5,275,6,0,429,704,GasA,0,Y,SBrkr,860,704,0,1564,0,0,1,1,3,1,1,7,Typ,1,2,Attchd,1941.0,3,1,234,5,5,2,0,0,0,0,0,0,3,4,None,0,Jul,2009,WD,Normal,174500
1149,SC50,RM,60.0,5700,Pave,1,Reg,Lvl,AllPub,Inside,0,OldTown,Norm,Norm,1Fam,1.5Fin,7,7,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,PConc,4,4,3,6,0,6,0,572,572,GasA,4,Y,SBrkr,572,539,0,1111,0,0,1,0,2,1,3,5,Typ,1,2,Detchd,1982.0,3,1,288,5,5,2,0,0,176,0,0,0,3,4,None,0,Aug,2008,WD,Normal,116900
1150,SC70,RM,50.0,9000,Pave,1,Reg,Lvl,AllPub,Inside,0,OldTown,Artery,Norm,1Fam,2Story,7,9,1920,1988,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,4,3,0,624,6,0,26,650,GasA,0,Y,SBrkr,832,650,0,1482,0,1,1,0,3,1,3,7,Typ,0,3,Detchd,1930.0,3,2,324,5,5,2,0,0,0,0,0,0,3,4,None,0,Jul,2009,WD,Normal,143000
1151,SC20,RL,57.0,8280,Pave,1,IR1,Lvl,AllPub,Inside,0,NAmes,Norm,Norm,1Fam,1Story,6,5,1950,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,4,CBlock,4,4,3,6,0,6,0,932,932,GasA,0,Y,FuseA,932,0,0,932,0,0,1,0,2,1,2,4,Typ,1,2,Attchd,1950.0,3,1,306,5,5,2,0,0,214,0,0,0,3,0,None,0,Nov,2007,WD,Normal,124000
1152,SC20,RL,134.0,17755,Pave,1,Reg,Lvl,AllPub,Inside,0,Edwards,Norm,Norm,1Fam,1Story,5,4,1959,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,132.0,3,4,CBlock,4,4,3,1,176,6,0,1290,1466,GasA,4,Y,SBrkr,1466,0,0,1466,0,0,1,1,3,1,1,6,Typ,2,2,Attchd,1959.0,0,2,528,5,5,2,0,140,0,0,100,0,3,4,None,0,Nov,2006,WD,Normal,149900
1153,SC20,RL,90.0,14115,Pave,1,IR1,Lvl,AllPub,Inside,0,Crawfor,Norm,Norm,1Fam,1Story,6,7,1956,2004,Gable,CompShg,Stone,Stone,None,0.0,3,4,PConc,4,4,3,0,296,2,547,230,1073,GasA,0,Y,SBrkr,1811,0,0,1811,0,0,1,0,2,1,0,6,Typ,1,2,Attchd,1956.0,0,2,470,5,5,2,0,0,280,0,0,0,3,4,None,0,Jul,2006,WD,Abnorml,230000
1154,SC30,RM,60.0,5890,Pave,1,Reg,Lvl,AllPub,Corner,0,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1930,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,4,4,0,0,538,6,0,278,816,GasA,0,Y,SBrkr,816,0,0,816,0,0,1,0,2,1,3,5,Typ,0,3,Detchd,2002.0,3,1,432,5,5,2,0,0,96,0,0,0,3,4,None,0,Jun,2008,WD,Normal,120500
1155,SC60,RL,73.0,13700,Pave,1,IR1,Lvl,AllPub,Inside,0,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1988,Gable,CompShg,VinylSd,VinylSd,Stone,288.0,3,4,CBlock,4,4,1,0,454,6,0,410,864,GasA,4,Y,SBrkr,902,918,0,1820,0,0,1,2,4,1,2,8,Typ,2,2,Attchd,1965.0,3,2,492,5,5,2,60,84,0,0,273,0,3,0,None,0,May,2008,WD,Normal,201800
1156,SC20,RL,90.0,10768,Pave,1,IR1,Lvl,AllPub,Corner,0,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,None,0.0,2,2,CBlock,2,4,1,0,1157,6,0,280,1437,GasA,4,Y,SBrkr,1437,0,0,1437,1,0,2,0,3,1,2,6,Typ,1,1,Attchd,1976.0,2,2,528,5,5,2,0,21,0,0,180,0,3,4,None,0,Jul,2007,WD,Normal,218000
1157,SC80,RL,85.0,9350,Pave,1,Reg,Lvl,AllPub,Inside,0,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,2,PConc,4,4,1,0,633,6,0,586,1219,GasA,2,Y,SBrkr,1265,0,0,1265,0,1,2,0,3,1,2,6,Typ,1,2,Attchd,1965.0,2,2,502,5,5,2,0,92,0,96,0,0,3,2,None,0,Oct,2008,WD,Normal,179900
1158,SC120,RL,34.0,5001,Pave,1,IR1,Lvl,AllPub,Inside,0,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,2,4,PConc,2,4,3,2,904,6,0,410,1314,GasA,0,Y,SBrkr,1314,0,0,1314,1,0,2,0,2,1,2,6,Typ,1,2,Attchd,2008.0,2,2,626,5,5,2,172,62,0,0,0,0,3,4,None,0,Jul,2009,WD,Normal,230000
1159,SC20,RL,92.0,11932,Pave,1,Reg,Lvl,AllPub,FR2,0,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,2,4,PConc,2,4,3,6,0,6,0,1580,1580,GasA,0,Y,SBrkr,1580,0,0,1580,0,0,2,0,3,1,2,7,Typ,0,3,Attchd,2008.0,2,3,830,5,5,2,0,24,0,0,0,0,3,4,None,0,Jun,2008,ConLD,Partial,235128
1160,SC60,RL,76.0,9120,Pave,1,Reg,Lvl,AllPub,Inside,0,NWAmes,Norm,Norm,1Fam,2Story,6,6,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,270.0,2,4,CBlock,4,4,3,0,442,6,0,459,901,GasA,4,Y,SBrkr,943,933,0,1876,0,0,2,1,4,1,2,8,Typ,1,5,Attchd,1974.0,2,2,540,2,5,2,0,69,0,0,0,0,3,4,None,0,Jul,2008,WD,Normal,185000
