Id,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,OverallGrade,ExterGrade,KitchenScore,TotalBath,AllSF,AllPorchSF,AllSF-2,GarageCars-2,MSSubClass_SC120,MSSubClass_SC160,MSSubClass_SC190,MSSubClass_SC20,MSSubClass_SC30,MSSubClass_SC50,MSSubClass_SC60,MSSubClass_SC70,MSSubClass_SC80,MSSubClass_SC85,MSSubClass_SC90,MSZoning_Other,MSZoning_RL,MSZoning_RM,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_Other,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Condition1_Feedr,Condition1_Norm,Condition1_Other,Condition1_PosN,Condition1_RRAn,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_Other,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Hip,RoofStyle_Other,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_BrkFace,Exterior2nd_HdBoard,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_CBlock,Foundation_Other,Foundation_PConc,Foundation_Slab,CentralAir_Y,Electrical_FuseF,Electrical_Other,Electrical_SBrkr,MoSold_Aug,MoSold_Dec,MoSold_Feb,MoSold_Jan,MoSold_Jul,MoSold_Jun,MoSold_Mar,MoSold_May,MoSold_Nov,MoSold_Oct,MoSold_Sep,SaleType_New,SaleType_Other,SaleType_WD,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Other,SalePrice
1145,12180,4,3,4,4,1941,1950,0.0,3,2,348,0,324,672,2,672,252,0,924,1,0,1,0,2,1,2,5,8,0,1,280,2,0,0,0,0,0,0,0,2010,16,6,2,2.0,1596,0,2547216,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,11.289781913656018
1146,6240,4,3,5,6,1928,1950,0.0,3,3,0,0,1042,1042,5,1042,534,0,1576,0,0,1,0,3,1,3,8,8,1,1,225,2,0,0,0,0,0,0,0,2006,30,9,3,1.0,2618,0,6853924,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11.911701584927595
1147,11200,4,3,6,5,1985,1985,85.0,4,3,1258,0,40,1298,3,1298,0,0,1298,1,0,2,0,3,1,4,5,8,1,2,403,2,165,26,0,0,0,0,0,2006,30,12,4,3.0,2596,26,6739216,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,12.100712129872349
1148,12000,4,3,7,7,1941,1950,0.0,3,3,275,0,429,704,5,860,704,0,1564,0,0,1,1,3,1,2,7,8,1,1,234,2,0,0,0,0,0,0,0,2009,49,9,2,1.5,2268,0,5143824,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,12.069680020624617
1149,5700,4,3,7,7,1926,1950,0.0,3,3,0,0,572,572,3,572,539,0,1111,0,0,1,0,2,1,3,5,8,1,1,288,2,0,0,176,0,0,0,0,2008,49,9,3,1.0,1683,176,2832489,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11.66907414746016
1150,9000,4,3,7,9,1920,1988,0.0,3,4,624,0,26,650,5,832,650,0,1482,0,1,1,0,3,1,3,7,8,0,2,324,2,0,0,0,0,0,0,0,2009,63,12,3,1.5,2132,0,4545424,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,11.870599909242046
1151,8280,3,3,6,5,1950,1950,0.0,3,3,0,0,932,932,5,932,0,0,932,0,0,1,0,2,1,4,4,8,1,1,306,2,0,0,214,0,0,0,0,2007,30,9,4,1.0,1864,214,3474496,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,11.728036844587177
1152,17755,4,3,5,4,1959,1959,132.0,3,3,176,0,1290,1466,3,1466,0,0,1466,0,0,1,1,3,1,2,6,8,2,2,528,2,0,140,0,0,100,0,0,2006,20,9,2,1.5,2932,240,8596624,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,11.917723684090689
1153,14115,3,3,6,7,1956,2004,0.0,3,3,296,547,230,1073,5,1811,0,0,1811,0,0,1,0,2,1,5,6,8,1,2,470,2,0,0,280,0,0,0,0,2006,42,9,5,1.0,2884,280,8317456,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12.345834587905333
1154,5890,4,3,6,8,1930,2007,0.0,4,4,538,0,278,816,5,816,0,0,816,0,0,1,0,2,1,3,5,8,0,1,432,2,0,0,96,0,0,0,0,2008,48,16,3,1.0,1632,96,2663424,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,11.699405031912846
1155,13700,3,3,7,6,1965,1988,288.0,3,3,454,0,410,864,3,902,918,0,1820,0,0,1,2,4,1,4,8,8,2,2,492,2,60,84,0,0,273,0,0,2008,42,9,4,2.0,2684,357,7203856,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,12.215032386901646
1156,10768,3,3,5,8,1976,2004,0.0,4,4,1157,0,280,1437,3,1437,0,0,1437,1,0,2,0,3,1,4,6,8,1,2,528,2,0,21,0,0,180,0,0,2007,40,16,4,3.0,2874,201,8259876,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,12.292250341771224
1157,9350,4,3,5,8,1965,1999,0.0,3,4,633,0,586,1219,4,1265,0,0,1265,0,1,2,0,3,1,4,6,8,1,2,502,2,0,92,0,96,0,0,0,2008,40,12,4,2.5,2484,188,6170256,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,12.100156419938624
1158,5001,3,3,7,5,2007,2008,166.0,4,3,904,0,410,1314,5,1314,0,0,1314,1,0,2,0,2,1,4,6,8,1,2,626,2,172,62,0,0,0,0,0,2009,35,12,4,3.0,2628,62,6906384,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,12.345834587905333
1159,11932,4,3,8,5,2007,2008,186.0,4,3,0,0,1580,1580,5,1580,0,0,1580,0,0,2,0,3,1,4,7,8,0,3,830,2,0,24,0,0,0,0,0,2008,40,12,4,2.0,3160,24,9985600,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12.367885325692587
1160,9120,4,3,6,6,1974,1974,270.0,4,3,442,0,459,901,3,943,933,0,1876,0,0,2,1,4,1,4,8,8,1,2,540,2,0,69,0,0,0,0,0,2008,36,12,4,2.5,2777,69,7711729,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,12.128111104060464
1161,2280,4,3,6,5,1978,1978,0.0,3,3,311,0,544,855,2,855,601,0,1456,0,0,2,1,3,1,3,7,8,1,2,440,2,26,0,0,0,0,0,0,2010,30,9,3,2.5,2311,0,5340721,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,11.891361900690471
1162,14778,3,3,6,7,1954,2006,72.0,4,3,728,0,568,1296,5,1640,0,0,1640,1,0,1,0,3,1,4,7,8,1,2,924,2,108,0,0,216,0,0,0,2008,42,12,4,2.0,2936,216,8620096,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,12.319401330837175
1163,8724,4,3,5,5,1968,1968,0.0,3,3,492,0,402,894,4,894,0,0,894,0,0,1,0,3,1,3,5,8,1,2,450,2,0,0,0,0,0,0,0,2007,25,9,3,1.0,1788,0,3196944,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,11.767567683343811
1164,12900,4,3,4,4,1969,1969,0.0,3,3,1198,0,0,1198,3,1258,0,0,1258,2,0,0,2,0,2,3,6,8,0,2,400,2,120,0,0,0,0,0,0,2008,16,9,6,3.0,2456,0,6031936,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,11.598726943661342
1165,16157,3,3,5,7,1978,1978,0.0,3,3,680,391,289,1360,5,1432,0,0,1432,1,0,1,1,2,1,4,5,8,1,2,588,2,168,180,0,0,0,0,0,2007,35,9,4,2.5,2792,180,7795264,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,12.175613438045467
1166,9541,3,3,7,5,2009,2009,268.0,4,3,0,0,1502,1502,5,1502,0,0,1502,0,0,2,0,3,1,4,7,8,0,2,644,2,0,114,0,0,0,0,0,2009,35,12,4,2.0,3004,114,9024016,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12.359523080243036
1167,10475,3,3,8,5,2008,2008,72.0,4,3,0,0,1694,1694,5,1694,0,0,1694,0,0,2,0,3,1,4,7,8,0,3,776,2,160,33,0,0,0,0,0,2010,40,12,4,2.0,3388,33,11478544,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12.410441041518052
1168,10852,3,3,6,5,2000,2000,0.0,3,3,786,0,173,959,5,959,712,0,1671,1,0,2,1,3,1,3,7,8,1,2,472,2,0,38,0,0,0,0,0,2006,30,9,3,3.5,2630,38,6916900,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12.061046873479915
1169,13728,4,3,6,7,1935,1986,0.0,3,3,626,0,501,1127,5,1236,872,0,2108,0,0,2,0,4,1,4,7,8,2,2,540,2,0,0,0,0,90,0,0,2008,42,9,4,2.0,3235,90,10465225,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,12.367340793126294
1170,35760,3,3,10,5,1995,1996,1378.0,4,4,1387,0,543,1930,5,1831,1796,0,3627,1,0,3,1,4,1,4,10,8,1,3,807,2,361,76,0,0,0,0,0,2006,50,16,4,4.5,5557,76,30880249,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,13.345506928718539
1171,9880,4,3,6,6,1977,1977,0.0,3,3,522,0,574,1096,3,1118,0,0,1118,1,0,1,0,3,1,3,6,8,1,1,358,2,203,0,0,0,0,576,0,2008,36,9,3,2.0,2214,0,4901796,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,12.049418835484795
1172,9120,4,3,6,6,1958,1958,0.0,3,3,662,0,599,1261,5,1261,0,0,1261,1,0,1,0,3,1,3,6,8,1,2,433,2,0,0,0,0,288,0,1400,2008,36,9,3,2.0,2522,288,6360484,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,12.0015054797889
1173,4017,3,3,7,5,2006,2007,0.0,4,3,0,0,625,625,5,625,625,0,1250,0,0,2,1,2,1,4,5,8,0,2,625,2,0,54,0,0,0,0,0,2008,35,12,4,2.5,1875,54,3515625,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,12.05466819137094
1174,18030,3,3,5,6,1946,1994,0.0,3,3,152,469,977,1598,3,1636,971,479,3086,0,0,3,0,3,1,5,12,4,1,0,0,2,122,0,0,0,0,0,0,2007,30,9,5,3.0,4684,0,21939856,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,12.208569525728759
1175,16560,3,3,6,8,1932,1950,0.0,3,3,503,0,449,952,3,1170,1175,0,2345,0,0,2,1,4,1,3,9,8,1,2,360,2,0,0,0,0,0,0,0,2006,48,9,3,2.5,3297,0,10870209,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,12.384218830913648
1176,10678,4,3,8,5,1992,2000,337.0,4,3,700,0,983,1683,5,2129,743,0,2872,0,0,2,1,4,1,4,9,8,1,2,541,2,0,33,0,0,0,0,0,2007,40,12,4,2.5,4555,33,20748025,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12.560244459250786
1177,6951,3,3,5,5,1984,1985,0.0,3,3,658,0,218,876,3,923,0,0,923,1,0,1,0,3,1,3,5,8,0,1,264,2,362,0,0,0,0,0,0,2008,25,9,3,2.0,1799,0,3236401,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,11.691071650353704
1178,3950,4,3,6,8,1926,2004,0.0,3,3,468,0,350,818,3,818,406,0,1224,0,0,1,0,3,1,3,5,8,0,1,210,0,0,0,116,0,0,0,0,2009,48,9,3,1.0,2042,116,4169764,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11.652687407345386
1179,7681,3,3,5,6,1921,1950,0.0,3,3,0,0,731,731,5,820,523,0,1343,0,0,1,1,3,1,3,7,8,1,1,186,2,192,0,102,0,0,0,0,2009,30,9,3,1.5,2074,102,4301476,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,11.95053502640496
1180,8335,4,3,5,5,1954,1954,0.0,3,3,0,0,0,0,4,1124,0,0,1124,0,0,1,0,3,1,3,5,6,1,0,0,0,0,36,190,0,0,0,0,2006,25,9,3,1.0,1124,226,1263376,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11.440354772135393
1181,11170,2,3,7,5,1990,1991,0.0,3,3,1216,0,0,1216,5,1298,1216,0,2514,0,0,2,1,4,1,3,8,8,0,2,693,2,0,0,0,0,0,0,0,2006,35,9,3,2.5,3730,0,13912900,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12.429216196844385
1182,5587,3,2,8,5,2008,2008,186.0,5,3,1480,0,120,1600,5,1652,0,0,1652,1,1,2,0,2,1,4,5,8,1,2,482,2,162,53,0,153,0,0,0,2008,40,15,4,3.5,3252,206,10575504,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12.8802918162046
1183,15623,3,3,10,5,1996,1996,0.0,4,3,2096,0,300,2396,5,2411,2065,0,4476,1,0,3,1,4,1,5,10,8,2,3,813,2,171,78,0,0,0,555,0,2007,50,12,5,4.5,6872,78,47224384,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13.521139497361697
