Id,MSSubClass,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,MasVnrArea,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleCondition
2635,SC85,10464,Pave,IR1,Lvl,FR3,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,6,6,1980,1980,Gable,CompShg,130.0,TA,TA,CBlock,GasA,TA,Y,SBrkr,1102,0,0,1102,1,0,2,1,5,1,Y,140,22,0,0,0,0,0,Jun,2006,Normal
2636,SC60,10530,Pave,Reg,Lvl,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,68.0,TA,TA,CBlock,GasA,TA,Y,SBrkr,945,912,0,1857,2,1,4,1,8,1,Y,400,105,0,0,0,0,0,Jul,2006,Normal
2637,SC85,9927,Pave,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7,5,1976,1976,Gable,CompShg,252.0,Gd,TA,CBlock,GasA,TA,Y,SBrkr,1083,0,0,1083,1,0,2,1,5,1,Y,444,0,40,0,0,0,0,Jul,2006,Normal
2638,SC60,9512,Pave,IR1,Lvl,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,0.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,960,1358,0,2318,2,1,3,1,8,1,Y,0,246,0,0,0,0,0,Jun,2006,Partial
2639,SC80,10530,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1975,2000,Gable,CompShg,248.0,TA,TA,CBlock,GasA,TA,Y,SBrkr,1109,766,0,1875,3,0,3,1,8,1,Y,48,28,0,0,0,0,0,Jun,2006,Normal
2640,SC20,10000,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1974,Gable,CompShg,176.0,TA,TA,CBlock,GasA,TA,Y,SBrkr,1103,0,0,1103,2,0,3,1,6,0,Y,295,84,0,0,0,0,0,Jun,2006,Normal
2641,SC20,7200,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,4,1971,1971,Gable,CompShg,0.0,TA,TA,CBlock,GasA,TA,Y,SBrkr,874,0,0,874,1,0,3,1,5,0,Y,63,0,0,0,0,0,0,Mar,2006,Normal
2642,SC120,8773,Pave,IR2,Lvl,FR2,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,2002,2002,Gable,CompShg,0.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1419,0,0,1419,2,0,2,1,4,0,Y,196,68,0,0,0,0,0,Sep,2006,Normal
2643,SC160,2760,Pave,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,6,5,1973,1973,Gable,CompShg,514.0,TA,TA,CBlock,GasA,TA,Y,SBrkr,525,567,0,1092,1,1,3,1,6,0,Y,0,0,0,0,0,0,0,Dec,2006,Normal
2644,SC160,2160,Pave,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1973,1973,Gable,CompShg,200.0,TA,TA,CBlock,GasA,Gd,Y,SBrkr,765,600,0,1365,1,1,3,1,7,1,Y,0,36,0,0,0,0,0,Jun,2006,Normal
2645,SC160,1890,Pave,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,7,1972,1972,Gable,CompShg,380.0,TA,TA,CBlock,GasA,Ex,Y,SBrkr,494,536,0,1030,1,1,3,1,6,0,Y,0,0,0,0,0,0,0,Jul,2006,Normal
2646,SC160,1680,Pave,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1972,1972,Gable,CompShg,504.0,TA,TA,CBlock,GasA,TA,Y,SBrkr,483,465,0,948,1,1,2,1,5,0,Y,0,0,0,0,0,0,0,Jul,2006,Normal
2647,SC160,1680,Pave,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1972,1972,Gable,CompShg,504.0,TA,TA,CBlock,GasA,Gd,Y,SBrkr,525,567,0,1092,1,1,3,1,6,0,Y,352,0,0,0,0,0,0,Oct,2006,Normal
2648,SC120,4043,Pave,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1975,1975,Gable,CompShg,0.0,TA,TA,CBlock,GasA,Gd,Y,SBrkr,1069,0,0,1069,2,0,2,1,4,1,Y,0,55,0,0,225,0,0,Jul,2006,Normal
2649,SC20,7514,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1967,1975,Hip,CompShg,0.0,TA,TA,CBlock,GasA,TA,Y,SBrkr,1387,0,0,1387,1,0,3,1,6,1,Y,0,0,240,0,0,0,0,Sep,2006,Normal
2650,SC120,2280,Pave,Reg,Lvl,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,7,1976,1976,Gable,CompShg,0.0,TA,TA,CBlock,GasA,TA,Y,SBrkr,1055,0,0,1055,2,0,2,1,4,0,Y,0,29,0,0,0,0,0,Apr,2006,Normal
2651,SC160,2179,Pave,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1976,1976,Gable,CompShg,0.0,TA,TA,CBlock,GasA,Gd,Y,SBrkr,855,601,0,1456,2,1,3,1,6,1,Y,0,28,0,0,0,0,0,Jul,2006,Normal
2652,SC60,16387,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,215.0,Gd,TA,PConc,GasA,Gd,Y,SBrkr,1738,851,0,2589,2,1,4,1,11,1,Y,0,0,0,0,0,0,0,Aug,2006,Partial
2653,SC20,16163,Pave,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2004,Gable,CompShg,232.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1618,0,0,1618,2,0,2,1,6,1,Y,0,0,0,0,0,0,0,Jul,2006,Normal
2654,SC20,12228,Pave,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,CompShg,206.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1740,0,0,1740,2,0,4,1,8,0,Y,0,43,0,0,0,0,0,Sep,2006,Partial
2655,SC20,14780,Pave,IR1,HLS,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2005,2005,Hip,CompShg,568.0,Ex,TA,PConc,GasA,Ex,Y,SBrkr,1868,0,0,1868,2,0,2,1,7,1,Y,354,56,0,0,156,0,0,Jun,2006,Normal
2656,SC60,13975,Pave,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,525.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1117,1089,0,2206,2,1,4,1,10,1,Y,148,95,0,0,0,0,0,Aug,2006,Partial
2657,SC60,9942,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Gable,CompShg,385.0,Ex,TA,PConc,GasA,Ex,Y,SBrkr,1625,466,0,2091,2,1,3,1,8,1,Y,194,84,0,0,0,0,0,May,2006,Partial
2658,SC60,12867,Pave,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,0.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1209,1044,0,2253,2,1,3,1,8,1,Y,243,142,0,0,0,0,0,Jul,2006,Partial
2659,SC60,10672,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,0.0,Gd,TA,PConc,GasA,Gd,Y,SBrkr,1054,1335,0,2389,2,1,4,1,10,1,Y,176,64,0,0,0,0,0,Nov,2006,Partial
2660,SC60,11643,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2006,Hip,CompShg,142.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1544,814,0,2358,2,1,4,1,10,1,Y,120,34,0,0,0,0,0,Aug,2006,Partial
2661,SC20,13758,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2005,2006,Gable,CompShg,430.0,Ex,TA,PConc,GasA,Ex,Y,SBrkr,1792,0,0,1792,2,0,2,1,6,1,Y,204,49,0,0,0,0,0,Mar,2006,Partial
2662,SC20,14828,Pave,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,674.0,Ex,TA,PConc,GasA,Ex,Y,SBrkr,1780,0,0,1780,2,0,2,1,7,1,Y,144,68,0,0,0,0,0,Aug,2006,Normal
2663,SC60,13215,Pave,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,112.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1426,488,0,1914,2,1,3,1,9,1,Y,168,127,0,0,0,0,0,Feb,2006,Normal
2664,SC120,5911,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,278.0,Ex,TA,PConc,GasA,Ex,Y,SBrkr,1565,0,0,1565,2,0,2,1,6,1,Y,196,56,0,0,0,0,0,Mar,2006,Normal
2665,SC20,7740,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,518.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1686,0,0,1686,2,0,1,1,6,1,Y,266,100,0,0,0,0,0,Jun,2006,Partial
2666,SC120,6373,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,572.0,Ex,TA,PConc,GasA,Ex,Y,SBrkr,1666,0,0,1666,2,0,2,1,6,1,Y,228,75,0,0,0,0,0,Jun,2006,Partial
2667,SC60,10237,Pave,Reg,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,0.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,728,728,0,1456,2,1,3,1,8,1,Y,0,24,0,0,0,0,0,Feb,2006,Partial
2668,SC60,10237,Pave,Reg,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,0.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,738,754,0,1492,2,1,3,1,8,0,Y,0,32,0,0,0,0,0,Sep,2006,Partial
2669,SC20,11660,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,0.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1326,0,0,1326,2,0,3,1,6,0,Y,100,0,0,0,0,0,0,Jul,2006,Partial
2670,SC60,11631,Pave,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,236.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1052,1321,0,2373,2,1,4,1,9,1,Y,120,46,0,0,0,0,0,Jun,2006,Partial
2671,SC60,9073,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,0.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,738,754,0,1492,2,1,3,1,8,0,Y,100,32,0,0,0,0,0,Oct,2006,Partial
2672,SC120,3087,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Gable,CompShg,14.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1364,0,0,1364,2,0,2,1,6,1,Y,100,16,0,0,0,0,0,Nov,2006,Partial
2673,SC120,2938,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2002,2002,Gable,CompShg,40.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1511,0,0,1511,2,0,2,1,5,1,Y,130,30,0,0,0,0,0,May,2006,Normal
2674,SC120,3072,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,18.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1548,0,0,1548,2,0,2,1,7,1,Y,143,20,0,0,0,0,0,Sep,2006,Normal
2675,SC120,3010,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,14.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1142,0,0,1142,2,0,2,1,6,0,Y,90,0,0,0,0,0,0,Jun,2006,Partial
2676,SC60,9171,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,0.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,848,750,0,1598,2,1,3,1,7,1,Y,100,48,0,0,0,0,0,Jul,2006,Normal
2677,SC60,8658,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,0.0,TA,TA,PConc,GasA,Ex,Y,SBrkr,1008,881,0,1889,2,1,3,1,9,1,Y,0,0,0,0,0,0,0,Apr,2006,Normal
2678,SC60,12104,Pave,IR1,Lvl,FR3,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,0.0,Gd,TA,PConc,GasA,Gd,Y,SBrkr,1082,1240,0,2322,3,1,4,1,8,0,Y,400,45,0,0,0,0,0,Aug,2006,Partial
2679,SC60,9660,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,242.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1079,897,0,1976,2,1,3,1,7,1,Y,210,31,0,0,0,0,0,Feb,2006,Normal
2680,SC60,9545,Pave,Reg,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,322.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1205,1029,0,2234,2,1,3,1,7,1,Y,0,50,0,0,0,0,0,Jun,2006,Normal
2681,SC60,9233,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,2000,2000,Gable,CompShg,877.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1540,1315,0,2855,2,1,4,1,9,1,Y,247,55,0,0,0,0,0,Mar,2006,Normal
2682,SC60,10019,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Hip,CompShg,397.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1358,1368,0,2726,2,1,4,1,9,1,Y,307,169,168,0,0,0,0,Jun,2006,Normal
2683,SC60,17242,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1993,1994,Hip,CompShg,738.0,Gd,Gd,PConc,GasA,Ex,Y,SBrkr,1933,1567,0,3500,3,1,4,1,11,1,Y,870,86,0,0,210,0,0,May,2006,Normal
2684,SC60,10236,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1995,Gable,CompShg,501.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1305,1189,0,2494,2,1,4,1,9,1,Y,200,95,0,0,0,0,0,Jun,2006,Normal
2685,SC60,12585,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1993,1993,Gable,CompShg,420.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1565,1234,0,2799,2,1,3,1,8,1,Y,432,136,0,0,0,0,0,Oct,2006,Normal
2686,SC60,12447,Pave,IR1,Lvl,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,192.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1116,848,0,1964,2,1,3,1,8,1,Y,200,70,0,0,0,0,0,Jan,2006,Partial
2687,SC20,15218,Pave,IR1,Lvl,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,0.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1670,0,0,1670,2,1,2,1,6,1,Y,0,240,200,0,0,0,0,Sep,2006,Partial
2688,SC20,10936,Pave,Reg,Lvl,Corner,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,60.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1504,0,0,1504,2,0,3,1,7,0,Y,144,0,0,0,0,0,0,Sep,2006,Partial
2689,SC20,8640,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,0.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1278,0,0,1278,2,0,2,1,5,0,Y,0,60,0,0,0,0,0,Oct,2006,Partial
2690,SC60,13162,Pave,Reg,Lvl,Corner,Gtl,Somerst,Feedr,Norm,1Fam,2Story,9,5,2006,2006,Gable,CompShg,0.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,2036,604,0,2640,3,1,3,1,11,1,Y,0,265,0,0,0,0,0,Nov,2006,Partial
2691,SC60,8125,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,0.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,858,858,0,1716,2,1,3,1,7,0,Y,0,53,0,0,0,0,0,Feb,2006,Normal
2692,SC20,7733,Pave,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,0.0,TA,TA,PConc,GasA,Ex,Y,SBrkr,1142,0,0,1142,1,1,3,1,5,0,Y,4,50,0,0,0,0,0,Jan,2006,Normal
2693,SC20,11024,Pave,IR1,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,118.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1400,0,0,1400,2,0,3,1,6,0,Y,144,55,0,0,0,0,0,Oct,2006,Partial
2694,SC20,13072,Pave,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,0.0,TA,TA,PConc,GasA,Ex,Y,SBrkr,1131,0,0,1131,1,1,3,1,6,0,Y,0,39,0,0,0,0,0,Mar,2006,Partial
2695,SC60,7800,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,172.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,891,795,0,1686,2,1,3,1,8,0,Y,144,101,0,0,0,0,0,Apr,2006,Normal
2696,SC60,7632,Pave,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,96.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,831,754,0,1585,2,1,3,1,7,0,Y,100,77,0,0,0,0,0,Mar,2006,Normal
2697,SC60,8304,Pave,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1997,1998,Gable,CompShg,0.0,TA,TA,PConc,GasA,Ex,Y,SBrkr,941,896,0,1837,2,1,3,1,7,0,Y,150,165,0,0,0,0,0,Jul,2006,Normal
2698,SC60,9370,Pave,IR2,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,0.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,844,887,0,1731,2,1,3,1,7,0,Y,307,85,0,0,224,0,3000,Oct,2006,Family
2699,SC120,7175,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,CompShg,0.0,Gd,TA,PConc,GasA,Gd,Y,SBrkr,1398,0,0,1398,2,0,2,1,5,0,Y,0,46,0,0,0,0,0,Jul,2006,Normal
2700,SC120,7175,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1991,1991,Gable,CompShg,0.0,Gd,TA,PConc,GasA,Gd,Y,SBrkr,1217,0,0,1217,2,0,2,1,5,0,Y,0,64,0,0,0,0,0,Jun,2006,Normal
2701,SC60,9019,Pave,IR1,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,0.0,TA,TA,PConc,GasA,Ex,Y,SBrkr,636,684,0,1320,2,1,3,1,6,0,Y,0,40,0,0,0,0,0,Jul,2006,Normal
2702,SC20,9100,Pave,Reg,Lvl,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,4,1962,1962,Hip,CompShg,51.0,TA,TA,CBlock,GasA,Ex,Y,SBrkr,988,0,0,988,1,0,3,1,6,0,Y,0,0,0,0,0,0,0,Jul,2006,Normal
2703,SC90,8927,Pave,Reg,Lvl,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,6,1977,1977,Gable,CompShg,0.0,TA,Gd,CBlock,GasA,TA,Y,SBrkr,1286,368,0,1654,2,0,4,2,10,0,Y,0,0,0,0,0,0,0,Aug,2006,Normal
2704,SC20,9240,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1962,2002,Hip,CompShg,0.0,TA,TA,CBlock,GasA,Gd,Y,SBrkr,1211,0,0,1211,1,0,2,1,6,1,Y,161,0,0,0,0,0,0,Mar,2006,Normal
2705,SC20,9308,Pave,IR1,Lvl,CulDSac,Gtl,Sawyer,RRNe,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,0.0,TA,TA,CBlock,GasA,TA,Y,SBrkr,984,0,0,984,1,0,3,1,5,0,Y,0,0,0,0,0,0,0,Jul,2006,Normal
2706,SC20,8450,Pave,Reg,Lvl,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,90.0,TA,TA,CBlock,GasA,TA,Y,SBrkr,909,0,0,909,1,0,3,1,5,0,Y,0,155,0,0,0,0,0,Nov,2006,Normal
2707,SC20,8638,Pave,IR1,Lvl,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1963,1963,Gable,CompShg,0.0,TA,TA,PConc,GasA,Gd,Y,SBrkr,925,0,0,925,1,0,2,1,5,0,Y,203,74,0,0,0,0,0,Oct,2006,Normal
2708,SC20,13052,Pave,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,0.0,TA,TA,CBlock,GasA,TA,Y,SBrkr,1024,0,0,1024,1,1,3,1,5,0,Y,0,0,0,0,0,0,0,Jan,2006,Normal
2709,SC20,8020,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1964,1964,Gable,CompShg,0.0,TA,TA,CBlock,GasA,TA,N,SBrkr,912,0,0,912,1,0,3,1,6,0,Y,0,0,0,0,0,0,0,Apr,2006,Normal
2710,SC20,8789,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,0.0,TA,TA,CBlock,GasA,TA,Y,SBrkr,941,0,0,941,1,0,3,1,6,1,Y,64,0,0,0,0,0,0,Jun,2006,Normal
2711,SC80,14330,Pave,IR1,Low,Corner,Gtl,Veenker,Norm,Norm,1Fam,SLvl,7,4,1974,1974,Gable,CompShg,145.0,Gd,Fa,CBlock,GasA,Gd,Y,SBrkr,2151,495,0,2646,2,0,3,1,9,4,Y,641,100,0,0,0,800,0,Jan,2006,Normal
2712,SC60,11025,Pave,Reg,HLS,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,692.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1520,1306,0,2826,2,1,3,1,9,3,Y,177,208,186,0,0,0,0,Oct,2006,Normal
2713,SC120,3628,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,0.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1143,0,0,1143,1,1,1,1,5,1,Y,0,191,0,0,0,0,0,May,2006,Normal
2714,SC160,2544,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,0.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,520,623,80,1223,2,1,2,1,4,0,Y,0,166,0,0,0,0,0,Jul,2006,Normal
2715,SC160,2998,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,513.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,768,756,0,1524,2,1,2,1,4,0,Y,0,32,0,0,0,0,0,Jun,2006,Normal
2716,SC160,4447,Pave,IR1,Lvl,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2003,2003,Gable,CompShg,0.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,530,550,0,1080,2,1,2,1,4,0,Y,0,50,0,0,0,0,0,Jul,2006,Normal
2717,SC60,8314,Pave,IR1,Lvl,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,1997,1998,Hip,CompShg,0.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,854,840,0,1694,2,1,3,1,6,1,Y,0,382,0,0,110,0,0,Nov,2006,Normal
2718,SC20,7180,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,CompShg,0.0,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1568,0,0,1568,2,0,3,1,6,1,Y,0,266,0,0,0,0,0,Sep,2006,Normal
2719,SC190,13110,Pave,IR1,Lvl,Corner,Gtl,NWAmes,RRAn,Feedr,2fmCon,1Story,5,6,1972,1972,Gable,CompShg,144.0,TA,TA,CBlock,GasA,Ex,Y,SBrkr,1193,0,0,1193,2,0,2,1,6,0,Y,140,153,0,0,0,0,0,Jul,2006,Normal
2720,SC20,10140,Pave,Reg,Lvl,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,6,1967,1967,Hip,CompShg,264.0,TA,TA,CBlock,GasA,Gd,Y,SBrkr,1334,0,0,1334,2,0,3,1,7,0,Y,0,20,35,0,264,0,0,Apr,2006,Normal
2721,SC20,9600,Pave,Reg,Lvl,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,0.0,TA,TA,CBlock,GasA,Gd,Y,SBrkr,1051,0,0,1051,1,0,3,1,6,0,Y,0,0,0,0,0,0,0,Jul,2006,Normal
