Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1287,SC20,RL,9790,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,451.0,TA,TA,CBlock,569,81,678,1328,GasA,TA,Y,SBrkr,1328,0,0,1328,1,0,1,1,3,1,TA,6,Typ,2,2,528,Y,0,26,0,0,0,0,0,Jun,2010,WD,Normal,11.870599909242044
1288,SC20,RL,36500,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,621.0,TA,Gd,CBlock,812,0,812,1624,GasA,Fa,Y,SBrkr,1582,0,0,1582,0,1,2,0,4,1,TA,7,Typ,0,2,390,N,168,198,0,0,0,0,0,Jun,2006,WD,Normal,12.154779351142624
1289,SC120,RL,5664,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,0.0,Gd,TA,PConc,1158,0,343,1501,GasA,Ex,Y,SBrkr,1659,0,0,1659,1,0,2,0,2,1,Ex,5,Typ,1,2,499,Y,212,59,0,0,0,0,0,Oct,2009,WD,Normal,12.535376392672774
1290,SC60,RL,11065,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,788.0,Gd,TA,PConc,0,0,1085,1085,GasA,Ex,Y,SBrkr,1120,850,0,1970,0,0,2,1,3,1,Ex,8,Typ,1,3,753,Y,177,74,0,0,0,0,0,Oct,2006,New,Partial,12.546109948315882
1291,SC80,RL,14112,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,86.0,TA,TA,PConc,1014,0,138,1152,GasA,TA,Y,SBrkr,1152,0,0,1152,1,0,1,0,3,1,TA,6,Typ,1,2,484,Y,227,0,0,0,0,0,0,Apr,2010,WD,Normal,12.103486056755072
1292,SC160,RM,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,268.0,TA,TA,CBlock,231,0,399,630,GasA,TA,Y,SBrkr,630,672,0,1302,0,0,2,1,3,1,TA,6,Typ,0,1,264,Y,185,0,0,0,0,0,0,Feb,2009,WD,Normal,11.691071650353702
1293,SC70,RM,6600,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,Stone,0,0,994,994,GasA,TA,N,SBrkr,1378,994,0,2372,0,0,2,0,4,2,TA,11,Min2,0,1,432,Y,0,287,0,0,0,0,0,Dec,2009,WD,Normal,11.585246126549855
1294,SC60,RL,10140,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,PConc,194,0,638,832,GasA,TA,Y,SBrkr,832,832,0,1664,0,0,2,1,4,1,TA,8,Typ,1,2,528,Y,0,28,0,0,259,0,0,Mar,2006,WD,Normal,12.000891794590137
1295,SC20,RL,8172,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1955,1990,Hip,CompShg,WdShing,Plywood,0.0,TA,TA,CBlock,167,0,697,864,GasA,TA,Y,SBrkr,864,0,0,864,1,0,1,0,2,1,TA,5,Typ,0,2,572,N,0,0,0,0,0,0,0,Apr,2006,WD,Normal,11.652687407345388
1296,SC20,RL,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,168.0,TA,TA,CBlock,1016,0,36,1052,GasA,Gd,Y,SBrkr,1052,0,0,1052,1,0,1,1,3,1,TA,5,Typ,0,1,288,Y,356,0,0,0,0,0,0,Nov,2006,WD,Normal,11.83862560460953
1297,SC20,RL,8700,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,MetalSd,MetalSd,148.0,TA,Gd,CBlock,776,0,344,1120,GasA,Gd,Y,SBrkr,1128,0,0,1128,1,0,2,0,3,1,TA,6,Typ,0,2,525,Y,192,20,123,0,0,0,0,Dec,2008,WD,Normal,11.951180395901384
1298,SC180,RM,3675,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,82.0,TA,TA,PConc,547,0,0,547,GasA,Gd,Y,SBrkr,1072,0,0,1072,1,0,2,0,2,1,TA,5,Typ,0,2,525,Y,0,44,0,0,0,0,0,Jun,2006,New,Partial,11.84939770159144
1299,SC60,RL,63887,Pave,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,10,5,2008,2008,Hip,ClyTile,Stucco,Stucco,796.0,Ex,TA,PConc,5644,0,466,6110,GasA,Ex,Y,SBrkr,4692,950,0,5642,2,0,2,1,3,1,Ex,12,Typ,3,2,1418,Y,214,292,0,0,0,480,0,Jan,2008,New,Partial,11.982929094215963
1300,SC20,RL,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,0.0,TA,TA,CBlock,340,906,0,1246,GasA,Ex,Y,SBrkr,1246,0,0,1246,1,0,1,1,3,1,Gd,6,Typ,0,1,305,Y,218,0,0,0,0,0,0,May,2010,WD,Normal,11.944707881395766
1301,SC60,RL,10762,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,344.0,Gd,TA,PConc,694,0,284,978,GasA,Ex,Y,SBrkr,1005,978,0,1983,0,0,2,1,3,1,Gd,9,Typ,1,2,490,Y,0,0,0,0,0,0,0,May,2009,WD,Normal,12.323855681186558
1302,SC70,RL,7500,Pave,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,547,0,224,771,GasA,Fa,Y,SBrkr,753,741,0,1494,0,0,1,0,3,1,Gd,7,Typ,2,1,213,P,0,0,0,0,224,0,0,Nov,2009,WD,Normal,12.086725887897607
1303,SC60,RL,10120,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1994,Hip,CompShg,VinylSd,VinylSd,391.0,Gd,TA,PConc,740,0,425,1165,GasA,Ex,Y,SBrkr,1203,1323,0,2526,1,0,2,1,4,1,Gd,8,Typ,1,3,844,Y,309,78,0,0,0,0,0,Dec,2006,WD,Normal,12.577636201962656
1304,SC20,RL,8688,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,228.0,Gd,TA,PConc,0,0,1616,1616,GasA,Ex,Y,SBrkr,1616,0,0,1616,0,0,2,0,3,1,Gd,7,Typ,0,3,834,Y,208,59,0,0,0,0,0,Apr,2006,WD,Normal,12.354492650648448
1305,SC160,RM,3363,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,117.0,Gd,TA,PConc,0,0,976,976,GasA,Ex,Y,SBrkr,976,732,0,1708,0,0,2,0,3,1,Gd,7,Maj1,0,2,380,Y,0,40,0,0,0,0,0,Apr,2006,WD,Normal,11.77528972943772
1306,SC20,RL,13173,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,300.0,Gd,TA,PConc,1572,0,80,1652,GasA,Ex,Y,SBrkr,1652,0,0,1652,1,0,2,0,2,1,Ex,6,Typ,2,2,840,Y,404,102,0,0,0,0,0,Nov,2009,WD,Normal,12.691580461311874
1307,SC120,RL,6955,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,94.0,Gd,TA,PConc,0,0,1368,1368,GasA,Ex,Y,SBrkr,1368,0,0,1368,0,0,2,0,2,1,Gd,6,Typ,1,2,474,Y,132,35,0,0,0,0,0,Sep,2006,New,Partial,12.218495165528731
1308,SC20,RL,8072,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Gd,PConc,746,0,244,990,GasA,Ex,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,TA,5,Typ,0,2,480,Y,0,64,0,0,0,0,0,May,2009,WD,Normal,11.835008964139341
1309,SC20,RM,12000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,144,608,172,924,GasA,Ex,Y,SBrkr,1122,0,0,1122,1,0,1,0,2,1,Gd,6,Typ,0,2,528,Y,0,36,0,0,0,0,0,May,2008,WD,Normal,11.898187865760873
1310,SC20,RL,7153,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,88.0,TA,TA,CBlock,1200,0,78,1278,GasA,Gd,Y,SBrkr,1294,0,0,1294,1,0,2,0,3,1,Gd,6,Typ,0,2,496,Y,112,51,0,0,0,0,0,Jun,2008,WD,Normal,12.096257779522967
1311,SC20,RL,17500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,0.0,Gd,Gd,PConc,1406,0,496,1902,GasA,TA,Y,SBrkr,1902,0,0,1902,1,0,2,0,3,1,Ex,7,Typ,2,2,567,Y,0,207,162,0,0,0,0,May,2010,WD,Normal,12.721885810807203
1312,SC20,RL,8814,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,80.0,Gd,TA,PConc,925,0,349,1274,GasA,Ex,Y,SBrkr,1274,0,0,1274,1,0,2,0,3,1,Gd,6,Typ,0,2,508,Y,264,98,0,0,0,0,0,Jan,2007,New,Partial,12.220961258023925
1313,SC60,RL,9572,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,336.0,Gd,TA,PConc,482,0,971,1453,GasA,Ex,Y,SBrkr,1453,1357,0,2810,0,0,2,1,4,1,Gd,9,Typ,1,2,750,Y,500,0,0,0,0,0,0,Jun,2007,WD,Normal,12.618182296357007
1314,SC60,RL,14774,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,165.0,Gd,TA,PConc,0,0,1393,1393,GasA,Ex,Y,SBrkr,1422,1177,0,2599,0,0,2,1,4,1,Gd,10,Typ,1,3,779,Y,668,30,0,0,0,0,0,May,2010,WD,Normal,12.716402146247475
1315,SC20,RL,8190,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,732,0,216,948,GasA,Ex,Y,SBrkr,948,0,0,948,1,0,1,0,3,1,TA,5,Typ,1,1,280,Y,0,36,0,0,0,0,0,Oct,2007,WD,Normal,11.686878772093667
1316,SC60,RL,11075,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,500,276,176,952,GasA,TA,Y,SBrkr,1092,1020,0,2112,0,0,2,1,4,1,TA,9,Typ,2,2,576,Y,280,0,0,0,0,0,0,Jun,2008,WD,Normal,12.239990863733635
1317,SC20,RL,10226,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,270.0,Gd,TA,PConc,0,0,1622,1622,GasA,Ex,Y,SBrkr,1630,0,0,1630,1,0,2,0,3,1,Ex,8,Typ,1,3,860,Y,172,42,0,0,0,0,0,Jan,2009,WD,Normal,12.596400426884427
1318,SC120,FV,4230,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,0,0,1352,1352,GasA,Ex,Y,SBrkr,1352,0,0,1352,0,0,2,0,2,1,Gd,5,Typ,1,2,466,Y,0,241,0,0,0,0,0,Apr,2007,New,Partial,12.249610947544657
1319,SC20,RL,14781,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,178.0,Gd,TA,PConc,0,0,1753,1753,GasA,Ex,Y,SBrkr,1787,0,0,1787,0,0,2,0,3,1,Gd,7,Typ,1,3,748,Y,198,150,0,0,0,0,0,Aug,2006,WD,Normal,12.524526376648708
1320,SC20,RL,10215,Pave,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,132.0,TA,TA,PConc,492,0,372,864,GasA,Ex,Y,SBrkr,948,0,0,948,0,0,1,0,3,1,TA,5,Typ,0,1,248,Y,0,0,0,0,0,0,0,Feb,2007,WD,Normal,11.617285480294472
1321,SC20,RL,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1957,1957,Hip,CompShg,BrkFace,BrkFace,0.0,TA,TA,CBlock,189,661,628,1478,GasA,Gd,Y,SBrkr,1478,0,0,1478,1,0,1,1,3,1,TA,6,Typ,2,2,442,Y,114,0,0,0,216,0,0,Jun,2009,WD,Normal,11.960811288962345
1322,SC20,RL,6627,Pave,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,0,0,0,0,Floor,TA,N,SBrkr,720,0,0,720,0,0,1,0,2,1,TA,4,Typ,0,1,287,Y,0,0,0,0,0,0,0,Jul,2008,WD,Normal,11.191341840842766
1323,SC60,RL,10186,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,0.0,Gd,TA,PConc,674,0,76,750,GasA,Ex,Y,SBrkr,1061,862,0,1923,1,0,2,1,3,1,Gd,8,Typ,1,2,564,Y,240,39,0,0,0,0,0,Jun,2010,WD,Normal,12.154779351142624
1324,SC30,RL,5330,Pave,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,0.0,Fa,TA,CBlock,280,0,140,420,GasA,Gd,Y,SBrkr,708,0,0,708,0,0,1,0,2,1,Fa,5,Typ,0,0,0,Y,164,0,0,0,0,0,0,Dec,2009,WD,Normal,11.320553572322773
1325,SC20,RL,9986,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,428.0,Gd,TA,PConc,0,0,1795,1795,GasA,Ex,Y,SBrkr,1795,0,0,1795,0,0,2,0,2,1,Gd,7,Typ,1,3,895,Y,0,49,0,0,0,0,0,Feb,2007,New,Partial,11.898187865760873
1326,SC30,RM,3636,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,0.0,TA,TA,BrkTil,0,0,796,796,GasA,Fa,N,SBrkr,796,0,0,796,0,0,1,0,2,1,TA,5,Typ,0,0,0,N,0,0,100,0,0,0,0,Jan,2008,WD,Normal,10.915088464214607
1327,SC30,RH,4270,Pave,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,544,0,0,544,GasA,Ex,Y,SBrkr,774,0,0,774,0,0,1,0,3,1,Gd,6,Typ,0,0,0,Y,0,0,286,0,0,0,0,May,2007,WD,Normal,11.27720313144916
1328,SC20,RL,6600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,9,1982,2008,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,Gd,CBlock,641,0,175,816,GasA,Ex,Y,SBrkr,816,0,0,816,0,1,1,0,3,1,Gd,5,Typ,1,1,264,Y,0,0,0,0,0,0,0,Oct,2008,WD,Normal,11.779128505744886
1329,SC50,RM,10440,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,0.0,Gd,Gd,BrkTil,493,0,1017,1510,GasW,Ex,Y,SBrkr,1584,1208,0,2792,0,0,2,0,5,1,TA,8,Mod,2,2,520,Y,0,547,0,0,480,0,1150,Jun,2008,WD,Normal,12.4529327234617
1330,SC60,RL,9084,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,0,0,935,935,GasA,Gd,Y,SBrkr,955,677,0,1632,0,0,2,1,3,1,TA,8,Typ,1,2,462,Y,0,28,0,0,0,0,0,Jun,2006,WD,Normal,12.081076155355488
1331,SC20,RL,10000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,410.0,Gd,TA,PConc,0,0,1588,1588,GasA,Ex,Y,SBrkr,1588,0,0,1588,0,0,2,0,3,1,Gd,7,Typ,1,3,825,Y,144,45,0,0,0,0,0,Dec,2007,WD,Normal,12.332705296463539
1332,SC80,RL,10780,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,483,0,428,911,GasA,Gd,Y,SBrkr,954,0,0,954,0,0,1,0,3,1,TA,6,Typ,0,2,576,Y,0,0,0,0,0,0,0,Jul,2006,WD,Normal,11.794337924408413
1333,SC20,RL,8877,Pave,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,690,0,126,816,GasA,Ex,Y,SBrkr,816,0,0,816,1,0,1,0,2,1,TA,3,Typ,1,1,288,Y,0,0,0,0,0,0,0,May,2009,WD,Normal,11.512925464970229
1334,SC50,RM,7200,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,0,0,803,803,GasA,Ex,Y,SBrkr,803,557,0,1360,0,0,1,1,2,1,Gd,6,Typ,0,1,297,Y,0,65,190,0,0,0,0,Jul,2006,WD,Normal,11.740061037553975
1335,SC160,RM,2368,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,312.0,TA,TA,CBlock,765,0,0,765,GasA,TA,Y,SBrkr,765,600,0,1365,0,0,1,1,3,1,TA,7,Min1,0,2,440,Y,0,36,0,0,0,0,0,May,2009,WD,Normal,11.736069016284437
1336,SC20,RL,9650,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,360.0,TA,TA,CBlock,686,0,664,1350,GasA,TA,Y,SBrkr,1334,0,0,1334,0,1,2,0,2,1,TA,6,Typ,1,2,630,Y,0,16,0,0,0,0,0,Apr,2009,WD,Normal,12.031123843065632
1337,SC90,RL,9246,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,5,5,1973,1973,Gable,CompShg,Plywood,Plywood,564.0,TA,TA,CBlock,0,0,1656,1656,GasA,TA,Y,SBrkr,1656,0,0,1656,0,0,2,0,4,2,TA,8,Typ,0,2,506,Y,0,211,0,0,0,0,0,Nov,2008,WD,Normal,11.813030057420567
1338,SC30,RM,4118,Pave,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,4,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,0,0,693,693,Grav,Fa,N,FuseA,693,0,0,693,0,0,1,0,2,1,Fa,4,Typ,0,0,0,N,0,20,0,0,0,0,0,Mar,2006,WD,Normal,10.868568448579715
1339,SC60,RL,13450,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,700,0,216,916,GasA,Ex,Y,SBrkr,920,941,0,1861,1,0,2,1,3,1,Gd,8,Typ,0,2,492,Y,146,91,0,0,0,0,0,Jun,2006,WD,Normal,12.206072645530174
1340,SC20,RL,9560,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,CompShg,MetalSd,MetalSd,0.0,TA,Gd,CBlock,360,0,504,864,GasA,Ex,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,1,288,Y,0,0,0,0,0,0,0,Jun,2006,WD,Normal,11.763684183317412
1341,SC20,RL,8294,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,0,0,858,858,GasA,TA,Y,SBrkr,872,0,0,872,0,0,1,0,3,1,TA,5,Typ,0,4,480,Y,0,0,0,0,0,0,0,Jun,2007,WD,Normal,11.719939634354555
1342,SC20,RL,13695,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,814,0,300,1114,GasA,Ex,Y,SBrkr,1114,0,0,1114,1,0,1,0,3,1,Gd,6,Typ,0,2,576,Y,0,78,0,0,0,0,0,Jul,2008,WD,Normal,11.951180395901384
1343,SC60,RL,9375,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,149.0,Gd,TA,PConc,0,0,1284,1284,GasA,Ex,Y,SBrkr,1284,885,0,2169,0,0,2,1,3,1,Gd,7,Typ,1,2,647,Y,192,87,0,0,0,0,0,Aug,2007,WD,Normal,12.339291489316397
1344,SC50,RL,7558,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1928,1950,Gable,CompShg,BrkFace,Stone,0.0,TA,TA,BrkTil,0,0,896,896,GasA,Gd,Y,SBrkr,1172,741,0,1913,0,0,1,1,3,1,TA,9,Typ,1,2,342,Y,0,0,0,0,0,0,0,Mar,2009,WD,Normal,12.083905011555967
1345,SC60,RL,11103,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,0,0,728,728,GasA,Ex,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,Gd,8,Typ,1,2,440,Y,0,0,0,0,0,0,0,Jul,2007,New,Partial,11.956553034172742
1346,SC30,RM,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,4,1920,1950,Hip,CompShg,MetalSd,MetalSd,0.0,TA,TA,PConc,250,0,710,960,GasA,Gd,Y,FuseA,960,0,0,960,0,0,1,0,2,1,Fa,5,Typ,0,1,308,Y,0,0,168,0,0,0,0,Jul,2007,WD,Normal,11.594505451962652
1347,SC20,RL,20781,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,7,7,1968,2003,Hip,CompShg,BrkFace,HdBoard,0.0,TA,TA,CBlock,297,68,1203,1568,GasA,TA,Y,SBrkr,2156,0,0,2156,0,0,2,0,3,1,TA,9,Typ,1,2,508,Y,0,80,0,290,0,0,0,Jun,2006,WD,Normal,12.478006361013815
1348,SC20,RL,15306,Pave,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,100.0,Gd,TA,PConc,80,0,1652,1732,GasA,Ex,Y,SBrkr,1776,0,0,1776,1,0,2,0,3,1,Gd,7,Typ,1,3,712,Y,0,0,0,0,0,0,0,May,2007,New,Partial,12.554836882168736
1349,SC20,RL,16196,Pave,IR3,Low,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,1443,0,39,1482,GasA,Ex,Y,SBrkr,1494,0,0,1494,1,0,2,0,3,1,Gd,5,Typ,1,2,514,Y,402,25,0,0,0,0,0,Aug,2007,WD,Normal,12.2783933071098
1350,SC70,RM,5250,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,5,1872,1987,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Gd,BrkTil,259,0,425,684,OthW,Fa,N,SBrkr,938,1215,205,2358,0,0,2,0,4,1,TA,8,Typ,0,0,0,Y,0,54,20,0,0,0,0,Dec,2008,WD,Normal,11.711776323715394
