Id,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,OverallGrade,ExterGrade,KitchenScore,TotalBath,AllSF,AllPorchSF,AllSF-2,GarageCars-2,MSSubClass_SC120,MSSubClass_SC150,MSSubClass_SC160,MSSubClass_SC190,MSSubClass_SC20,MSSubClass_SC30,MSSubClass_SC50,MSSubClass_SC60,MSSubClass_SC70,MSSubClass_SC80,MSSubClass_SC85,MSSubClass_SC90,MSZoning_Other,MSZoning_RL,MSZoning_RM,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_Other,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Condition1_Feedr,Condition1_Norm,Condition1_Other,Condition1_PosN,Condition1_RRAn,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_Other,HouseStyle_SFoyer,RoofStyle_Hip,RoofStyle_Other,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_BrkFace,Exterior2nd_HdBoard,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_CBlock,Foundation_Other,Foundation_PConc,Foundation_Slab,CentralAir_Y,Electrical_FuseF,Electrical_Other,Electrical_SBrkr,MoSold_Aug,MoSold_Dec,MoSold_Feb,MoSold_Jan,MoSold_Jul,MoSold_Jun,MoSold_Mar,MoSold_May,MoSold_Nov,MoSold_Oct,MoSold_Sep,SaleType_New,SaleType_Other,SaleType_WD,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Other,SaleCondition_Partial,Street_Pave,Condition2_Feedr,Condition2_PosA,Condition2_PosN,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Heating_GasW,Heating_Grav,Heating_Wall
2040,24572,3,3,9,3,1977,1977,1050.0,4,4,383.5,0.0,477.5,991.5,3,1599,1345,0,2944,0.0,0.0,2,2,3,1,3.0,9,8.0,1,2.0,480.0,2,140,70,16,0,0,0,0,2008,27,16,4.0,2.0,2479.0,86,6145442.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2041,16280,4,3,8,9,1976,2007,0.0,5,5,383.5,0.0,477.5,991.5,5,1671,0,0,1671,0.0,0.0,3,0,3,1,3.0,6,8.0,1,2.0,480.0,2,280,90,0,0,0,0,0,2008,72,25,4.0,2.0,2479.0,90,6145442.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2042,7500,4,3,7,5,2002,2002,0.0,4,3,383.5,0.0,477.5,991.5,5,952,860,0,1812,0.0,0.0,2,1,3,1,3.0,7,8.0,1,2.0,480.0,2,144,112,0,0,0,0,0,2008,35,12,4.0,2.0,2479.0,112,6145442.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2043,11104,3,3,6,6,1969,1969,0.0,3,3,383.5,0.0,477.5,991.5,4,1427,0,0,1427,0.0,0.0,2,0,4,1,3.0,7,8.0,0,2.0,480.0,2,0,0,0,0,216,0,0,2008,36,9,4.0,2.0,2479.0,216,6145442.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2044,11050,4,3,6,5,1968,1968,0.0,3,3,383.5,0.0,477.5,991.5,2,1740,0,0,1740,0.0,0.0,1,1,4,1,3.0,8,8.0,1,2.0,480.0,2,25,0,0,0,192,0,0,2008,30,9,4.0,2.0,2479.0,192,6145442.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2045,15387,3,3,7,7,1967,1967,0.0,3,3,383.5,0.0,477.5,991.5,5,1620,0,0,1620,0.0,0.0,2,0,4,1,3.0,8,8.0,1,2.0,480.0,2,0,62,192,0,0,0,450,2008,49,9,4.0,2.0,2479.0,254,6145442.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2046,9750,4,3,5,6,1965,1965,0.0,3,3,383.5,0.0,477.5,991.5,5,1625,0,0,1625,0.0,0.0,2,0,4,2,3.0,8,8.0,0,2.0,480.0,2,0,0,0,0,0,0,0,2008,30,9,4.0,2.0,2479.0,0,6145442.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2047,8814,4,3,5,6,1968,1968,0.0,3,3,383.5,0.0,477.5,991.5,5,732,732,0,1464,0.0,0.0,1,1,4,1,3.0,7,8.0,0,2.0,480.0,2,0,40,0,0,0,0,0,2008,30,9,4.0,2.0,2479.0,40,6145442.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2048,8125,4,3,5,7,1965,2005,0.0,4,3,383.5,0.0,477.5,991.5,5,925,0,0,925,0.0,0.0,1,0,3,1,3.0,5,8.0,0,2.0,480.0,2,233,0,0,0,0,0,0,2008,35,12,4.0,2.0,2479.0,0,6145442.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2049,11072,3,3,5,5,1965,1965,0.0,3,3,383.5,0.0,477.5,991.5,3,1728,0,0,1728,0.0,0.0,2,0,6,2,3.0,10,8.0,0,2.0,480.0,2,0,0,0,0,0,0,0,2008,25,9,4.0,2.0,2479.0,0,6145442.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2050,13355,3,3,7,6,1971,1971,0.0,3,3,383.5,0.0,477.5,991.5,3,845,825,0,1670,0.0,0.0,1,1,4,1,3.0,7,8.0,0,2.0,480.0,2,0,0,0,0,0,0,0,2008,42,9,4.0,2.0,2479.0,0,6145442.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2051,7785,3,3,5,5,1956,1956,0.0,3,3,383.5,0.0,477.5,991.5,3,1014,0,0,1014,0.0,0.0,1,0,2,1,3.0,6,8.0,0,2.0,480.0,2,0,0,40,0,200,0,0,2008,25,9,4.0,2.0,2479.0,240,6145442.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2052,9900,4,3,5,5,1961,1961,0.0,3,4,383.5,0.0,477.5,991.5,3,1114,0,0,1114,0.0,0.0,1,0,3,1,3.0,5,8.0,0,2.0,480.0,2,0,0,0,0,164,0,0,2008,25,12,4.0,2.0,2479.0,164,6145442.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2053,11332,3,3,5,7,1960,2000,0.0,3,3,383.5,0.0,477.5,991.5,5,1118,0,0,1118,0.0,0.0,1,0,3,1,3.0,6,8.0,0,2.0,480.0,2,290,0,0,0,0,0,0,2008,35,9,4.0,2.0,2479.0,0,6145442.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2054,4882,3,2,4,7,1937,1950,0.0,3,3,383.5,0.0,477.5,991.5,3,453,453,0,906,0.0,0.0,1,0,2,1,3.0,5,8.0,0,2.0,480.0,2,0,0,0,0,0,0,0,2008,28,9,4.0,2.0,2479.0,0,6145442.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2055,9600,4,3,5,6,1960,1960,203.0,2,2,383.5,0.0,477.5,991.5,3,1496,0,0,1496,0.0,0.0,2,0,3,1,3.0,6,8.0,0,2.0,480.0,2,0,22,0,0,0,0,0,2008,30,4,4.0,2.0,2479.0,22,6145442.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2056,9600,4,3,5,8,1950,2006,0.0,3,4,383.5,0.0,477.5,991.5,4,1337,0,0,1337,0.0,0.0,1,0,3,1,3.0,7,8.0,1,2.0,480.0,2,0,192,0,0,0,0,0,2008,40,12,4.0,2.0,2479.0,192,6145442.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2057,7584,4,3,5,5,1953,1953,88.0,3,3,383.5,0.0,477.5,991.5,5,1036,0,0,1036,0.0,0.0,1,0,3,1,3.0,5,8.0,0,2.0,480.0,2,120,24,0,0,0,0,0,2008,25,9,4.0,2.0,2479.0,24,6145442.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2058,14670,4,3,6,7,1966,1999,410.0,4,4,383.5,0.0,477.5,991.5,5,1104,884,0,1988,0.0,0.0,2,1,4,1,3.0,9,8.0,1,2.0,480.0,2,0,230,0,0,0,0,0,2008,42,16,4.0,2.0,2479.0,230,6145442.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2059,8856,4,3,5,4,1957,1957,143.0,3,3,383.5,0.0,477.5,991.5,3,1176,0,0,1176,0.0,0.0,1,0,3,1,3.0,6,8.0,2,2.0,480.0,2,0,88,0,0,95,0,0,2008,20,9,4.0,2.0,2479.0,183,6145442.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2060,9840,4,3,5,7,1959,1998,0.0,3,3,383.5,0.0,477.5,991.5,3,1440,0,0,1440,0.0,0.0,2,0,2,1,3.0,7,8.0,0,2.0,480.0,2,150,0,0,0,256,0,0,2008,35,9,4.0,2.0,2479.0,256,6145442.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2061,13200,3,3,6,6,1958,1958,187.0,3,3,383.5,0.0,477.5,991.5,5,1570,0,0,1570,0.0,0.0,1,0,3,1,3.0,5,8.0,1,2.0,480.0,2,490,0,0,0,0,0,0,2008,36,9,4.0,2.0,2479.0,0,6145442.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2062,10425,4,3,5,5,1956,1958,0.0,3,3,383.5,0.0,477.5,991.5,4,1104,0,0,1104,0.0,0.0,1,0,3,1,3.0,5,8.0,0,2.0,480.0,2,0,0,0,0,0,0,0,2008,25,9,4.0,2.0,2479.0,0,6145442.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2063,11556,4,3,5,6,1952,1952,52.0,3,3,383.5,0.0,477.5,991.5,5,882,0,0,882,0.0,0.0,1,0,2,1,3.0,4,8.0,0,2.0,480.0,2,0,0,0,0,0,0,0,2008,30,9,4.0,2.0,2479.0,0,6145442.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2064,9373,3,3,5,6,1953,1953,84.0,3,3,383.5,0.0,477.5,991.5,3,1152,0,0,1152,0.0,0.0,1,1,3,1,3.0,6,8.0,0,2.0,480.0,2,0,0,0,0,0,0,0,2008,30,9,4.0,2.0,2479.0,0,6145442.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2065,12774,4,1,5,5,1953,1953,0.0,3,3,383.5,0.0,477.5,991.5,3,950,0,0,950,0.0,0.0,1,0,2,1,3.0,5,8.0,0,2.0,480.0,2,0,32,0,0,0,0,0,2008,25,9,4.0,2.0,2479.0,32,6145442.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2066,14250,4,3,6,5,1957,1957,360.0,3,3,383.5,0.0,477.5,991.5,3,1790,0,0,1790,0.0,0.0,2,0,3,1,3.0,6,8.0,2,2.0,480.0,2,0,40,0,0,0,0,1500,2008,30,9,4.0,2.0,2479.0,40,6145442.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2067,8838,4,3,5,3,1957,1982,0.0,3,3,383.5,0.0,477.5,991.5,4,1764,0,0,1764,0.0,0.0,2,1,4,1,3.0,7,8.0,1,2.0,480.0,2,0,72,0,0,0,0,0,2008,15,9,4.0,2.0,2479.0,72,6145442.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2068,12436,4,3,5,5,1957,1957,0.0,3,3,383.5,0.0,477.5,991.5,2,1824,0,0,1824,0.0,0.0,2,0,5,2,3.0,9,8.0,0,2.0,480.0,2,0,0,0,0,0,0,0,2008,25,9,4.0,2.0,2479.0,0,6145442.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2069,10122,4,3,4,6,1948,1950,0.0,3,3,383.5,0.0,477.5,991.5,3,869,0,0,869,0.0,0.0,1,0,1,1,3.0,3,8.0,0,2.0,480.0,0,0,0,66,0,0,0,0,2008,24,9,4.0,2.0,2479.0,66,6145442.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2070,7506,4,3,5,8,1925,1950,0.0,3,4,383.5,0.0,477.5,991.5,3,747,412,0,1159,0.0,0.0,1,0,3,1,3.0,5,8.0,0,2.0,480.0,0,84,0,96,0,0,0,0,2008,40,12,4.0,2.0,2479.0,96,6145442.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2071,5400,4,3,4,7,1940,2005,0.0,4,3,383.5,0.0,477.5,991.5,4,672,0,0,672,0.0,0.0,1,0,2,1,3.0,4,8.0,0,2.0,480.0,0,88,108,0,0,0,0,0,2008,28,12,4.0,2.0,2479.0,108,6145442.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2072,10836,4,3,5,5,1922,1950,0.0,3,3,383.5,0.0,477.5,991.5,5,1254,182,0,1436,0.0,0.0,1,0,3,1,3.0,7,8.0,1,2.0,480.0,0,0,0,100,0,0,0,0,2008,25,9,4.0,2.0,2479.0,100,6145442.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2073,10180,3,3,5,6,1968,1968,0.0,3,3,383.5,0.0,477.5,991.5,3,1044,0,0,1044,0.0,0.0,1,1,3,1,3.0,5,8.0,1,2.0,480.0,2,200,48,0,0,0,0,450,2008,30,9,4.0,2.0,2479.0,48,6145442.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
